Sample1,Sample2,Cozero,Isrep,PearsonR,Rsquared,NMI,Spearman
ENCLB074EQT,ENCLB324GIU,True,True,0.8056505693938776,0.6490728399646791,0.5640107679511952,0.706077398361898
ENCLB074EQT,ENCLB324GIU,False,True,0.9031743414427764,0.8157238910405928,0.7591392904122767,0.8966184950457388
ENCLB074EQT,ENCLB584REF,True,False,0.5001623575903491,0.25016238395033624,0.1834578526251337,0.3828617149322924
ENCLB074EQT,ENCLB584REF,False,False,0.672168771359018,0.4518108571902918,0.5168084885861383,0.7406323717288832
ENCLB074EQT,ENCLB758GEG,True,False,0.4685136561820763,0.2195050460290968,0.21438146329505797,0.40951149989348967
ENCLB074EQT,ENCLB758GEG,False,False,0.7048349648799377,0.496792327717303,0.560494448908858,0.7784148009205616
ENCLB074EQT,ENCLB605LCC,True,False,0.4488196984669818,0.20143912173199244,0.22024915495657885,0.4034700412398372
ENCLB074EQT,ENCLB605LCC,False,False,0.7032978952111495,0.49462792940843303,0.5453954687049873,0.7584011319266009
ENCLB074EQT,ENCLB293SLX,True,False,0.3734626075943287,0.13947431927115553,0.1728908538114382,0.3386890307324425
ENCLB074EQT,ENCLB293SLX,False,False,0.7291147098306354,0.5316082600914117,0.5748870573126825,0.7788009459256643
ENCLB074EQT,ENCLB907YRF,True,False,0.47022516624260435,0.2211117069678849,0.1861169300189033,0.3857337599431697
ENCLB074EQT,ENCLB907YRF,False,False,0.6948628888547933,0.48283443430762885,0.5342025936587811,0.7519517427780292
ENCLB074EQT,ENCLB918NXF,True,False,0.4829157288007201,0.23320760112313063,0.2179421643500542,0.4118492886266875
ENCLB074EQT,ENCLB918NXF,False,False,0.7128481999472188,0.50815255616799,0.5606917841601007,0.7781667638813217
ENCLB074EQT,ENCLB817BKI,True,False,0.4384258832532825,0.1922172551064209,0.21133557210347811,0.39175136835985447
ENCLB074EQT,ENCLB817BKI,False,False,0.7128027873675045,0.5080878136788838,0.5506280192807209,0.7625223259779476
ENCLB074EQT,ENCLB734LAL,True,False,0.39676385719655893,0.15742155837749142,0.18363637630446153,0.35090392938554904
ENCLB074EQT,ENCLB734LAL,False,False,0.7431145967236709,0.5522193038637839,0.5830839246357067,0.7865718918006069
ENCLB074EQT,ENCLB432QLN,True,False,0.4839241743012227,0.23418260647312017,0.24047111903122004,0.42866111335954243
ENCLB074EQT,ENCLB432QLN,False,False,0.7585724380348362,0.5754321437461154,0.5868515389681792,0.7924743199020412
ENCLB074EQT,ENCLB621FEI,True,False,0.44749729234610375,0.20025382665709424,0.2255317460684588,0.4041993630611717
ENCLB074EQT,ENCLB621FEI,False,False,0.767458311436282,0.5889922597926291,0.5961012859122766,0.797268806172862
ENCLB984XHJ,ENCLB404SKN,True,False,0.5041806640960629,0.254198142048347,0.24888255085424815,0.4279784242088399
ENCLB984XHJ,ENCLB404SKN,False,False,0.7352630676980436,0.5406117787207378,0.5560964492261123,0.7675088903293213
ENCLB984XHJ,ENCLB324GIU,True,False,0.4536186582227272,0.20576988708778737,0.20725539676300786,0.39422735048523055
ENCLB984XHJ,ENCLB324GIU,False,False,0.7317140092656418,0.5354053913555997,0.5754992643572996,0.7838809791187845
ENCLB984XHJ,ENCLB584REF,True,False,0.4519954962606181,0.20429992863988242,0.15993377611886148,0.34963359881219935
